variante,epoch,train_loss,px_max,px_mean,perfectas,leq1
lr=0.0003,4750,0.20419912245527244,6,2.3125,6,14
lr=0.0003,4800,0.20207671969244903,6,2.2812,6,14
lr=0.0003,4850,0.19998456884959176,6,2.25,6,14
lr=0.0003,4900,0.1979221186146807,6,2.25,6,15
lr=0.0003,4950,0.1958887850637234,6,2.2188,6,15
lr=0.0003,5000,0.19388398436207613,6,2.2188,6,15
lr=0.0003,5050,0.19190714873431983,6,2.1875,6,15
lr=0.0003,5100,0.18995772655819287,6,2.1875,6,15
lr=0.0003,5150,0.1880351755815507,6,2.125,6,15
lr=0.0003,5200,0.1861389569526604,6,2.125,6,15
lr=0.0003,5250,0.1842685327038266,6,2.0625,7,15
lr=0.0003,5300,0.18242336620553193,6,2.0625,7,15
lr=0.0003,5350,0.18060292434390215,6,2.0,7,15
lr=0.0003,5400,0.1788066803901902,6,1.9688,7,15
lr=0.0003,5450,0.1770341168962085,6,1.9688,7,15
lr=0.0003,5500,0.17528472823649324,6,1.875,8,17
lr=0.0003,5550,0.173558022617131,6,1.7812,9,18
lr=0.0003,5600,0.17185352350519884,6,1.7188,9,18
lr=0.0003,5650,0.17017077051307938,6,1.7188,9,18
lr=0.0003,5700,0.16850931980198516,6,1.6562,9,18
lr=0.0003,5750,0.16686874405380417,6,1.6875,9,18
lr=0.0003,5800,0.16524863200919485,6,1.6875,9,18
lr=0.0003,5850,0.16364858749085046,5,1.6562,9,18
lr=0.0003,5900,0.16206822771866736,5,1.5625,10,19
lr=0.0003,5950,0.16050718053883628,5,1.4688,10,20
lr=0.0003,5999,0.15899573851679216,5,1.4688,10,20
lr=0.01,0,0.6730575087755672,24,14.9688,0,0
lr=0.01,50,0.44816732577531326,12,7.7188,0,0
lr=0.01,100,0.3562941725024513,11,5.875,0,1
lr=0.01,150,0.2879327761251421,9,4.25,2,5
lr=0.01,200,0.22837542780105474,9,3.0312,5,10
lr=0.01,250,0.18497044634560872,8,2.3125,8,17
lr=0.01,300,0.15304269808202275,7,1.5938,14,19
lr=0.01,350,0.12426827889269261,7,1.0625,15,24
lr=0.01,400,0.0983406174453609,7,0.5938,22,28
lr=0.01,450,0.08154850856922417,4,0.4062,26,28
lr=0.01,500,0.07041259663636942,5,0.3438,27,29
lr=0.01,550,0.05993193595272496,4,0.2812,28,29
lr=0.01,600,0.05253156255947957,2,0.1875,28,30
lr=0.01,650,0.04590575768836804,2,0.125,29,31
lr=0.01,700,0.04043087922475295,2,0.0938,30,31
lr=0.01,750,0.03585501080265107,2,0.0625,31,31
lr=0.01,800,0.03188863028161086,2,0.0625,31,31
lr=0.01,850,0.028929341446931087,2,0.0625,31,31
lr=0.01,900,0.03173136374314705,1,0.0625,30,32
lr=0.01,950,0.024212697736294586,2,0.0625,31,31
lr=0.01,1000,0.021922170525942246,0,0.0,32,32
lr=0.01,1050,0.01994516706645427,0,0.0,32,32
lr=0.01,1100,0.018211344128153183,0,0.0,32,32
lr=0.01,1150,0.01672755786564432,0,0.0,32,32
lr=0.01,1200,0.015438976969242277,0,0.0,32,32
lr=0.01,1250,0.014311251844217976,0,0.0,32,32
lr=0.01,1300,0.013317544619511694,0,0.0,32,32
lr=0.01,1350,0.012436005701423723,0,0.0,32,32
lr=0.01,1400,0.011648970634113269,0,0.0,32,32
lr=0.01,1450,0.010942189211745773,0,0.0,32,32
lr=0.01,1500,0.01030414510516886,0,0.0,32,32
lr=0.01,1550,0.009725467642842659,0,0.0,32,32
lr=0.01,1600,0.009198453205153157,0,0.0,32,32
lr=0.01,1650,0.008716698502345903,0,0.0,32,32
lr=0.01,1700,0.008274826742788406,0,0.0,32,32
lr=0.01,1750,0.007868282880955589,0,0.0,32,32
lr=0.01,1800,0.0074931783733664424,0,0.0,32,32
lr=0.01,1850,0.007146171435475736,0,0.0,32,32
lr=0.01,1900,0.006824373164837495,0,0.0,32,32
lr=0.01,1950,0.006525272894866527,0,0.0,32,32
lr=0.01,2000,0.006246678127506071,0,0.0,32,32
lr=0.01,2050,0.0059866657090985485,0,0.0,32,32
lr=0.01,2100,0.005743541803161784,0,0.0,32,32
lr=0.01,2150,0.0055158088296544715,0,0.0,32,32
lr=0.01,2200,0.005302137977486621,0,0.0,32,32
lr=0.01,2250,0.005101346214474766,0,0.0,32,32
lr=0.01,2300,0.004912376954074759,0,0.0,32,32
lr=0.01,2350,0.004734283715325811,0,0.0,32,32
lr=0.01,2400,0.0045662162477195095,0,0.0,32,32
lr=0.01,2450,0.004407408697249631,0,0.0,32,32
lr=0.01,2500,0.00425716947149321,0,0.0,32,32
lr=0.01,2550,0.0041148725257902944,0,0.0,32,32
lr=0.01,2600,0.003979949843498947,0,0.0,32,32
lr=0.01,2650,0.003851884923927802,0,0.0,32,32
lr=0.01,2700,0.0037302071241557245,0,0.0,32,32
lr=0.01,2750,0.0036144867272546724,0,0.0,32,32
lr=0.01,2800,0.0035043306307693013,0,0.0,32,32
lr=0.01,2850,0.003399378566690969,0,0.0,32,32
lr=0.01,2900,0.0032992997783951664,0,0.0,32,32
lr=0.01,2950,0.003203790091709844,0,0.0,32,32
lr=0.01,3000,0.0031125693269430203,0,0.0,32,32
lr=0.01,3050,0.003025379006705995,0,0.0,32,32
lr=0.01,3100,0.0029419803210265242,0,0.0,32,32
lr=0.01,3150,0.0028621523168026455,0,0.0,32,32
lr=0.01,3200,0.0027856902832910408,0,0.0,32,32
lr=0.01,3250,0.002712404309228062,0,0.0,32,32
lr=0.01,3300,0.0026421179904839096,0,0.0,32,32
lr=0.01,3350,0.002574667269985888,0,0.0,32,32
lr=0.01,3400,0.0025098993941285444,0,0.0,32,32
lr=0.01,3450,0.002447671972084963,0,0.0,32,32
lr=0.01,3500,0.0023878521263660207,0,0.0,32,32
lr=0.01,3550,0.002330315724608839,0,0.0,32,32
lr=0.01,3600,0.0022749466838945776,0,0.0,32,32
lr=0.01,3650,0.002221636339921432,0,0.0,32,32
lr=0.01,3700,0.002170282874190916,0,0.0,32,32
lr=0.01,3750,0.0021207907930994,0,0.0,32,32
lr=0.01,3800,0.0020730704535155344,0,0.0,32,32
lr=0.01,3850,0.0020270376300578707,0,0.0,32,32
lr=0.01,3900,0.00198261311985615,0,0.0,32,32
lr=0.01,3950,0.0019397223810686595,0,0.0,32,32
lr=0.01,4000,0.0018982952018498794,0,0.0,32,32
lr=0.01,4050,0.0018582653968286405,0,0.0,32,32
lr=0.01,4100,0.0018195705284762482,0,0.0,32,32
lr=0.01,4150,0.0017821516510252212,0,0.0,32,32
lr=0.01,4200,0.00174595307484904,0,0.0,32,32
lr=0.01,4250,0.0017109221494294676,0,0.0,32,32
lr=0.01,4300,0.0016770090632331842,0,0.0,32,32
lr=0.01,4350,0.001644166658990215,0,0.0,32,32
lr=0.01,4400,0.0016123502630159374,0,0.0,32,32
lr=0.01,4450,0.001581517527355555,0,0.0,32,32
lr=0.01,4500,0.0015516282836460305,0,0.0,32,32
lr=0.01,4550,0.0015226444076984092,0,0.0,32,32
lr=0.01,4600,0.0014945296938962418,0,0.0,32,32
lr=0.01,4650,0.0014672497385908507,0,0.0,32,32
lr=0.01,4700,0.001440771831747611,0,0.0,32,32
lr=0.01,4750,0.0014150648561643221,0,0.0,32,32
lr=0.01,4800,0.001390099193641028,0,0.0,32,32
lr=0.01,4850,0.0013658466375322939,0,0.0,32,32
lr=0.01,4900,0.0013422803111567327,0,0.0,32,32
lr=0.01,4950,0.0013193745915759645,0,0.0,32,32
lr=0.01,5000,0.0012971050382848232,0,0.0,32,32
lr=0.01,5050,0.001275448326374192,0,0.0,32,32
lr=0.01,5100,0.001254382183737162,0,0.0,32,32
lr=0.01,5150,0.0012338853318799054,0,0.0,32,32
lr=0.01,5200,0.0012139374298664055,0,0.0,32,32
lr=0.01,5250,0.001194519020853575,0,0.0,32,32
lr=0.01,5300,0.0011756114805355684,0,0.0,32,32
lr=0.01,5350,0.0011571969665636413,0,0.0,32,32
lr=0.01,5400,0.0011392583675514949,0,0.0,32,32
lr=0.01,5450,0.0011217792494374003,0,0.0,32,32
lr=0.01,5500,0.001104743795404312,0,0.0,32,32
lr=0.01,5550,0.0010881367325390645,0,0.0,32,32
lr=0.01,5600,0.0010719432324502688,0,0.0,32,32
lr=0.01,5650,0.001056148761047336,0,0.0,32,32
lr=0.01,5700,0.0010407388283761754,0,0.0,32,32
lr=0.01,5750,0.0010256985424018804,0,0.0,32,32
lr=0.01,5800,0.0010110117969426996,0,0.0,32,32
lr=0.01,5850,0.000996659915247821,0,0.0,32,32
lr=0.01,5900,0.000982620257833677,0,0.0,32,32
lr=0.01,5950,0.1332294975702141,10,1.125,21,25
lr=0.01,5999,0.04886485575442317,3,0.2812,26,30
lr=0.3,0,0.7305507925303713,23,15.3438,0,0
lr=0.3,50,0.6054310361131209,25,11.8438,0,0
lr=0.3,100,0.5483844319106,28,10.5625,0,0
lr=0.3,150,0.5449775663254036,28,10.5938,1,1
lr=0.3,200,0.5444567430912609,28,10.5938,0,1
lr=0.3,250,0.5443896933877538,28,10.5938,0,1
lr=0.3,300,0.5443464366313887,28,10.5938,0,0
lr=0.3,350,0.5443160960287237,28,10.5938,0,0
lr=0.3,400,0.5442937779418896,28,10.5938,0,0
lr=0.3,450,0.5442767722611395,28,10.5938,0,1
lr=0.3,500,0.5442634536670631,28,10.5938,0,1
lr=0.3,550,0.5442527893994261,28,10.5938,0,1
lr=0.3,600,0.5448297841123314,28,10.5938,0,0
lr=0.3,650,0.5442483477830458,28,10.5938,0,0
lr=0.3,700,0.5442308758530318,28,10.5938,0,0
lr=0.3,750,0.5482479493580513,28,10.5938,0,1
lr=0.3,800,0.5442291450139666,28,10.5938,0,1
lr=0.3,850,0.5496271629332733,30,10.7812,1,1
lr=0.3,900,0.5452576540610332,27,10.6562,0,1
lr=0.3,950,0.5447148344033453,28,10.5938,0,1
lr=0.3,1000,0.5464030665189579,28,10.5938,0,0
lr=0.3,1050,0.547188104395675,28,10.5938,0,0
lr=0.3,1100,0.5448036774647188,28,10.5938,0,0
lr=0.3,1150,0.5451301164513589,27,10.5938,0,0
lr=0.3,1200,0.5468753148291708,28,10.6562,0,1
lr=0.3,1250,0.5452308651209115,28,10.6562,0,0
lr=0.3,1300,0.5454964597337438,29,10.6562,0,0
lr=0.3,1350,0.5467645386649272,28,10.6562,0,0
lr=0.3,1400,0.5463392049848125,27,10.7812,0,0
lr=0.3,1450,0.5455534094621949,25,10.5938,0,0
lr=0.3,1500,0.5459432278041086,28,10.5938,0,0
lr=0.3,1550,0.5467962372535282,26,10.5938,0,0
lr=0.3,1600,1.0752767351994492,26,13.7812,0,0
lr=0.3,1650,0.6418380660636073,30,11.4062,0,0
lr=0.3,1700,0.6370485142739294,34,11.3438,0,0
lr=0.3,1750,0.6370084158997376,32,11.3438,0,0
lr=0.3,1800,0.6022056053488015,33,11.3438,0,0
lr=0.3,1850,0.5943559786321643,32,11.3438,0,0
lr=0.3,1900,0.5943469496396672,33,11.3438,0,0
lr=0.3,1950,0.5943469208431023,32,11.3438,0,0
lr=0.3,2000,0.5943490272848416,32,11.3438,0,0
lr=0.3,2050,0.5943853202480122,32,11.3438,0,0
lr=0.3,2100,0.594347930003076,32,11.3438,0,0
lr=0.3,2150,0.5944591804444334,32,11.3438,0,0
lr=0.3,2200,0.5943646830235334,32,11.3438,0,0
lr=0.3,2250,0.5944232634951158,31,11.3438,0,0
lr=0.3,2300,0.5947442429755245,32,11.3438,0,0
lr=0.3,2350,0.5944275572645663,32,11.3438,0,0
lr=0.3,2400,0.5948912761132171,32,11.3438,0,0
lr=0.3,2450,0.5943638475095624,34,11.3438,0,0
lr=0.3,2500,0.5944278136430173,33,11.3438,0,0
lr=0.3,2550,0.594866681812468,34,11.3438,0,0
lr=0.3,2600,0.5945754184666847,31,11.4062,0,0
lr=0.3,2650,0.5944324104635168,31,11.3438,0,0
lr=0.3,2700,0.5947407157965774,33,11.3438,0,0
lr=0.3,2750,0.5949435491276133,30,11.4062,0,0
lr=0.3,2800,0.5944963183487761,32,11.3438,0,0
lr=0.3,2850,0.594516813416491,32,11.3438,0,0
lr=0.3,2900,0.5953321717821509,32,11.4688,0,0
lr=0.3,2950,0.5959525611641528,31,11.4062,0,0
lr=0.3,3000,0.5958884888906487,33,11.4062,0,0
lr=0.3,3050,0.5959054406199888,33,11.4062,0,0
lr=0.3,3100,0.5959856943073591,32,11.4062,0,0
lr=0.3,3150,0.5951037140454878,34,11.3438,0,0
lr=0.3,3200,0.5956502191914465,32,11.4688,0,0
lr=0.3,3250,0.595605293046558,31,11.4062,0,0
lr=0.3,3300,0.5973111015940594,32,11.3438,0,0
lr=0.3,3350,0.5959314965363509,34,11.3438,0,0
lr=0.3,3400,0.5962974819907588,30,11.4688,0,0
lr=0.3,3450,0.5964432720432027,31,11.4062,0,0
lr=0.3,3500,0.595593099129232,31,11.4062,0,0
lr=0.3,3550,0.5966583687386615,32,11.4062,0,0
lr=0.3,3600,0.5964038100132882,33,11.3438,0,0
lr=0.3,3650,0.5979904388775503,30,11.6562,0,0
lr=0.3,3700,0.5957675742275951,32,11.4062,0,0
lr=0.3,3750,0.5967398226941052,33,11.3438,0,0
lr=0.3,3800,0.5965086761777098,32,11.3438,0,0
lr=0.3,3850,0.595902794909083,32,11.3438,0,0
lr=0.3,3900,0.5962786056184236,33,11.3438,0,0
lr=0.3,3950,0.5963777520497326,28,11.5938,0,0
lr=0.3,4000,0.5965078081886767,32,11.4688,0,0
lr=0.3,4050,0.5966938436679506,34,11.3438,0,0
lr=0.3,4100,0.5966384486157706,32,11.3438,0,0
lr=0.3,4150,0.5960904267966901,32,11.3438,0,0
lr=0.3,4200,0.5962495070838979,30,11.4688,0,0
lr=0.3,4250,0.5975770917714078,32,11.4062,0,0
lr=0.3,4300,0.596291879961682,30,11.4688,0,0
lr=0.3,4350,0.5967474170499367,31,11.4688,0,0
lr=0.3,4400,0.5966925255551955,31,11.4688,0,0
lr=0.3,4450,0.5962460796933637,33,11.4062,0,0
lr=0.3,4500,0.5968895036008662,30,11.5312,0,0
lr=0.3,4550,0.5964601918520044,30,11.4688,0,0
lr=0.3,4600,0.5970905399849544,31,11.4688,0,0
lr=0.3,4650,0.5972699252696275,32,11.4062,0,0
lr=0.3,4700,0.5964654675106041,28,11.5938,0,0
lr=0.3,4750,0.5976468037781466,33,11.3438,0,0
lr=0.3,4800,0.5965276398993323,31,11.3438,0,0
lr=0.3,4850,0.5964514585565334,30,11.4688,0,0
lr=0.3,4900,0.5964845437784849,30,11.4688,0,0
lr=0.3,4950,0.5966869219766812,31,11.4062,0,0
lr=0.3,5000,0.5964746585290615,30,11.4062,0,0
lr=0.3,5050,0.5965144937453102,33,11.3438,0,0
lr=0.3,5100,0.5964476392207955,30,11.4688,0,0
lr=0.3,5150,0.5971240609378491,32,11.3438,0,0
lr=0.3,5200,0.5964984305960442,32,11.3438,0,0
lr=0.3,5250,0.596415273714132,30,11.5312,0,0
lr=0.3,5300,0.5973562336388409,33,11.4062,0,0
lr=0.3,5350,0.5973868261550561,30,11.4062,0,0
lr=0.3,5400,0.5967021615849644,33,11.3438,0,0
lr=0.3,5450,0.59702849751621,30,11.5312,0,0
lr=0.3,5500,0.5968234435809212,30,11.4688,0,0
lr=0.3,5550,0.5959598398828986,32,11.3438,0,0
lr=0.3,5600,0.5975115781479641,32,11.4688,0,0
lr=0.3,5650,0.5966147469302381,30,11.5938,0,0
lr=0.3,5700,0.5962966896834537,30,11.4688,0,0
lr=0.3,5750,0.5966572124461158,32,11.4062,0,0
lr=0.3,5800,0.5966373607525538,31,11.4062,0,0
lr=0.3,5850,0.596473676517915,31,11.4688,0,0
lr=0.3,5900,0.5962781243797478,34,11.3438,0,0
lr=0.3,5950,0.5962057877814744,31,11.4062,0,0
lr=0.3,5999,0.5963624010286375,31,11.4062,0,0
