variante,epoch,train_loss,px_max,px_mean,perfectas,leq1
tanh,2950,0.003203790091709844,0,0.0,32,32
tanh,3000,0.0031125693269430203,0,0.0,32,32
tanh,3050,0.003025379006705995,0,0.0,32,32
tanh,3100,0.0029419803210265242,0,0.0,32,32
tanh,3150,0.0028621523168026455,0,0.0,32,32
tanh,3200,0.0027856902832910408,0,0.0,32,32
tanh,3250,0.002712404309228062,0,0.0,32,32
tanh,3300,0.0026421179904839096,0,0.0,32,32
tanh,3350,0.002574667269985888,0,0.0,32,32
tanh,3400,0.0025098993941285444,0,0.0,32,32
tanh,3450,0.002447671972084963,0,0.0,32,32
tanh,3500,0.0023878521263660207,0,0.0,32,32
tanh,3550,0.002330315724608839,0,0.0,32,32
tanh,3600,0.0022749466838945776,0,0.0,32,32
tanh,3650,0.002221636339921432,0,0.0,32,32
tanh,3700,0.002170282874190916,0,0.0,32,32
tanh,3750,0.0021207907930994,0,0.0,32,32
tanh,3800,0.0020730704535155344,0,0.0,32,32
tanh,3850,0.0020270376300578707,0,0.0,32,32
tanh,3900,0.00198261311985615,0,0.0,32,32
tanh,3950,0.0019397223810686595,0,0.0,32,32
tanh,4000,0.0018982952018498794,0,0.0,32,32
tanh,4050,0.0018582653968286405,0,0.0,32,32
tanh,4100,0.0018195705284762482,0,0.0,32,32
tanh,4150,0.0017821516510252212,0,0.0,32,32
tanh,4200,0.00174595307484904,0,0.0,32,32
tanh,4250,0.0017109221494294676,0,0.0,32,32
tanh,4300,0.0016770090632331842,0,0.0,32,32
tanh,4350,0.001644166658990215,0,0.0,32,32
tanh,4400,0.0016123502630159374,0,0.0,32,32
tanh,4450,0.001581517527355555,0,0.0,32,32
tanh,4500,0.0015516282836460305,0,0.0,32,32
tanh,4550,0.0015226444076984092,0,0.0,32,32
tanh,4600,0.0014945296938962418,0,0.0,32,32
tanh,4650,0.0014672497385908507,0,0.0,32,32
tanh,4700,0.001440771831747611,0,0.0,32,32
tanh,4750,0.0014150648561643221,0,0.0,32,32
tanh,4800,0.001390099193641028,0,0.0,32,32
tanh,4850,0.0013658466375322939,0,0.0,32,32
tanh,4900,0.0013422803111567327,0,0.0,32,32
tanh,4950,0.0013193745915759645,0,0.0,32,32
tanh,5000,0.0012971050382848232,0,0.0,32,32
tanh,5050,0.001275448326374192,0,0.0,32,32
tanh,5100,0.001254382183737162,0,0.0,32,32
tanh,5150,0.0012338853318799054,0,0.0,32,32
tanh,5200,0.0012139374298664055,0,0.0,32,32
tanh,5250,0.001194519020853575,0,0.0,32,32
tanh,5300,0.0011756114805355684,0,0.0,32,32
tanh,5350,0.0011571969665636413,0,0.0,32,32
tanh,5400,0.0011392583675514949,0,0.0,32,32
tanh,5450,0.0011217792494374003,0,0.0,32,32
tanh,5500,0.001104743795404312,0,0.0,32,32
tanh,5550,0.0010881367325390645,0,0.0,32,32
tanh,5600,0.0010719432324502688,0,0.0,32,32
tanh,5650,0.001056148761047336,0,0.0,32,32
tanh,5700,0.0010407388283761754,0,0.0,32,32
tanh,5750,0.0010256985424018804,0,0.0,32,32
tanh,5800,0.0010110117969426996,0,0.0,32,32
tanh,5850,0.000996659915247821,0,0.0,32,32
tanh,5900,0.000982620257833677,0,0.0,32,32
tanh,5950,0.1332294975702141,10,1.125,21,25
tanh,5999,0.04886485575442317,3,0.2812,26,30
relu,0,0.6744114888722319,25,13.7188,0,0
relu,50,0.4523599377514421,24,8.125,1,2
relu,100,0.32464410181194614,18,5.5312,4,5
relu,150,0.22164348955003685,14,3.625,7,12
relu,200,0.13927518334478373,5,1.4688,13,19
relu,250,0.09379528224094073,5,1.25,15,22
relu,300,0.06197696718226043,3,0.625,21,25
relu,350,0.043435135525512834,2,0.2812,26,29
relu,400,0.03136280063832801,3,0.25,28,29
relu,450,0.02342669280189999,3,0.1875,29,30
relu,500,0.01775950658684205,2,0.125,30,30
relu,550,0.013676820355919137,1,0.0312,31,32
relu,600,0.010357371249493874,0,0.0,32,32
relu,650,0.008158480134362493,0,0.0,32,32
relu,700,0.0064749192146412475,0,0.0,32,32
relu,750,0.005223234068747325,0,0.0,32,32
relu,800,0.004218020643775069,0,0.0,32,32
relu,850,0.003493144383166487,0,0.0,32,32
relu,900,0.0029764877330993103,0,0.0,32,32
relu,950,0.002509081911223987,0,0.0,32,32
relu,1000,0.0021754987231996487,0,0.0,32,32
relu,1050,0.0018839684819090552,0,0.0,32,32
relu,1100,0.0016443442671662772,0,0.0,32,32
relu,1150,0.001490665820142391,0,0.0,32,32
relu,1200,0.001302830506146673,0,0.0,32,32
relu,1250,0.001167755738576318,0,0.0,32,32
relu,1300,0.0010579855727084829,0,0.0,32,32
relu,1350,0.0009559481424882483,0,0.0,32,32
relu,1400,0.0008723972211022306,0,0.0,32,32
relu,1450,0.0008043507243269413,0,0.0,32,32
relu,1500,0.0007332236098036452,0,0.0,32,32
relu,1550,0.0006767031946556197,0,0.0,32,32
relu,1600,0.0006323336550267921,0,0.0,32,32
relu,1650,0.0005800608210360771,0,0.0,32,32
relu,1700,0.0005397745568390893,0,0.0,32,32
relu,1750,0.0005028062075891789,0,0.0,32,32
relu,1800,0.00046672565795803666,0,0.0,32,32
relu,1850,0.00043882017309765137,0,0.0,32,32
relu,1900,0.00040992173992824416,0,0.0,32,32
relu,1950,0.0003908076181601732,0,0.0,32,32
relu,2000,0.0003636880824156916,0,0.0,32,32
relu,2050,0.00033929059973301977,0,0.0,32,32
relu,2100,0.00032183662156718985,0,0.0,32,32
relu,2150,0.0003039122941355396,0,0.0,32,32
relu,2200,0.0002876448019239911,0,0.0,32,32
relu,2250,0.0002717994426630682,0,0.0,32,32
relu,2300,0.0002580158152342829,0,0.0,32,32
relu,2350,0.0002477071417003428,0,0.0,32,32
relu,2400,0.000234444394190687,0,0.0,32,32
relu,2450,0.00022194233874221113,0,0.0,32,32
relu,2500,0.0002135497935422125,0,0.0,32,32
relu,2550,0.00020132504037164039,0,0.0,32,32
relu,2600,0.00019278803775484062,0,0.0,32,32
relu,2650,0.000183817893017807,0,0.0,32,32
relu,2700,0.0001756988846091039,0,0.0,32,32
relu,2750,0.0001678590036795047,0,0.0,32,32
relu,2800,0.00016190228493810703,0,0.0,32,32
relu,2850,0.00015503257141136724,0,0.0,32,32
relu,2900,0.00014836203140591915,0,0.0,32,32
relu,2950,0.00014183831327778257,0,0.0,32,32
relu,3000,0.00013726054331321695,0,0.0,32,32
relu,3050,0.0001310067838227392,0,0.0,32,32
relu,3100,0.00012639623052286742,0,0.0,32,32
relu,3150,0.00012103525526173025,0,0.0,32,32
relu,3200,0.00011664977540352663,0,0.0,32,32
relu,3250,0.00011289694313059666,0,0.0,32,32
relu,3300,0.00010822824097802402,0,0.0,32,32
relu,3350,0.0001046027873959837,0,0.0,32,32
relu,3400,0.0001012922687801429,0,0.0,32,32
relu,3450,9.718325271624503e-05,0,0.0,32,32
relu,3500,9.414933675693052e-05,0,0.0,32,32
relu,3550,9.052138278584345e-05,0,0.0,32,32
relu,3600,8.785312427789512e-05,0,0.0,32,32
relu,3650,8.532079736651715e-05,0,0.0,32,32
relu,3700,8.232106273554189e-05,0,0.0,32,32
relu,3750,7.971233879133247e-05,0,0.0,32,32
relu,3800,7.751739425074929e-05,0,0.0,32,32
relu,3850,7.435087426584946e-05,0,0.0,32,32
relu,3900,7.216666871639512e-05,0,0.0,32,32
relu,3950,7.060994685811936e-05,0,0.0,32,32
relu,4000,6.861573174329847e-05,0,0.0,32,32
relu,4050,6.604751657184495e-05,0,0.0,32,32
relu,4100,6.391712850790144e-05,0,0.0,32,32
relu,4150,6.195494429283403e-05,0,0.0,32,32
relu,4200,6.005270008630254e-05,0,0.0,32,32
relu,4250,5.8585880430304605e-05,0,0.0,32,32
relu,4300,5.688970906657856e-05,0,0.0,32,32
relu,4350,5.538194700338598e-05,0,0.0,32,32
relu,4400,5.365215711227984e-05,0,0.0,32,32
relu,4450,5.231533333048895e-05,0,0.0,32,32
relu,4500,5.070046334468673e-05,0,0.0,32,32
relu,4550,4.93745171890488e-05,0,0.0,32,32
relu,4600,4.815794190356399e-05,0,0.0,32,32
relu,4650,4.6884411399432574e-05,0,0.0,32,32
relu,4700,4.552983695043654e-05,0,0.0,32,32
relu,4750,4.4208924020838795e-05,0,0.0,32,32
relu,4800,4.322476579682895e-05,0,0.0,32,32
relu,4850,4.2167279078029943e-05,0,0.0,32,32
relu,4900,4.159262884853147e-05,0,0.0,32,32
relu,4950,3.990474584233556e-05,0,0.0,32,32
relu,5000,3.905579058546119e-05,0,0.0,32,32
relu,5050,3.798964738662895e-05,0,0.0,32,32
relu,5100,3.7160947366488375e-05,0,0.0,32,32
relu,5150,3.646103948377167e-05,0,0.0,32,32
relu,5200,3.531490951323781e-05,0,0.0,32,32
relu,5250,3.460443341121707e-05,0,0.0,32,32
relu,5300,3.3945117508156174e-05,0,0.0,32,32
relu,5350,3.293720178768711e-05,0,0.0,32,32
relu,5400,3.220025646370548e-05,0,0.0,32,32
relu,5450,3.151461816421146e-05,0,0.0,32,32
relu,5500,3.082665872969964e-05,0,0.0,32,32
relu,5550,3.005486366244948e-05,0,0.0,32,32
relu,5600,2.9743142769836907e-05,0,0.0,32,32
relu,5650,2.8999682040727157e-05,0,0.0,32,32
relu,5700,2.8390206612597746e-05,0,0.0,32,32
relu,5750,2.7617222428885416e-05,0,0.0,32,32
relu,5800,2.7017414821780034e-05,0,0.0,32,32
relu,5850,2.7135313198019328e-05,0,0.0,32,32
relu,5900,2.601054101227449e-05,0,0.0,32,32
relu,5950,2.536615559912924e-05,0,0.0,32,32
relu,5999,2.5212368615787642e-05,0,0.0,32,32
sigmoid,0,0.6824368074503449,22,16.2188,0,0
sigmoid,50,0.5543454364533215,24,9.2812,0,0
sigmoid,100,0.5127151437028493,19,9.25,0,0
sigmoid,150,0.4602216444128336,19,7.5625,0,0
sigmoid,200,0.40679776030829323,19,6.6562,0,1
sigmoid,250,0.36427059873054607,20,5.9062,1,2
sigmoid,300,0.32620983075245147,19,5.1562,0,4
sigmoid,350,0.2901948727328391,12,4.4062,1,3
sigmoid,400,0.25899255328625714,9,3.625,2,7
sigmoid,450,0.23196752845786972,8,2.9688,3,12
sigmoid,500,0.20722047118863424,7,2.375,7,12
sigmoid,550,0.18449113054758418,6,1.875,9,17
sigmoid,600,0.16523959535694016,6,1.7812,9,18
sigmoid,650,0.1488461529028536,5,1.3125,15,20
sigmoid,700,0.1350088974539776,5,1.1875,15,23
sigmoid,750,0.1223476422715964,5,0.8438,18,26
sigmoid,800,0.11132652385174728,5,0.7188,21,26
sigmoid,850,0.10217777804109736,3,0.4375,24,28
sigmoid,900,0.09312186832911842,5,0.4688,24,29
sigmoid,950,0.08554607350790364,4,0.375,25,29
sigmoid,1000,0.0789894518750955,4,0.2812,27,30
sigmoid,1050,0.07327609055166502,4,0.25,28,30
sigmoid,1100,0.06817822480833793,3,0.2188,28,30
sigmoid,1150,0.06367745360969809,2,0.1562,29,30
sigmoid,1200,0.05951943344509091,2,0.0625,31,31
sigmoid,1250,0.05584532616267708,2,0.0625,31,31
sigmoid,1300,0.05247073049723697,2,0.0625,31,31
sigmoid,1350,0.04933384723218369,2,0.0625,31,31
sigmoid,1400,0.046510853329084424,2,0.0625,31,31
sigmoid,1450,0.0439014381051177,2,0.0625,31,31
sigmoid,1500,0.041523820407643075,2,0.0625,31,31
sigmoid,1550,0.03934309371267101,2,0.0625,31,31
sigmoid,1600,0.03737558393783452,2,0.0625,31,31
sigmoid,1650,0.035494500142553155,2,0.0625,31,31
sigmoid,1700,0.03379586374957316,2,0.0625,31,31
sigmoid,1750,0.03224026519582065,2,0.0625,31,31
sigmoid,1800,0.030783395357990465,2,0.0625,31,31
sigmoid,1850,0.02950232594010251,2,0.0625,31,31
sigmoid,1900,0.028186642457489464,2,0.0625,31,31
sigmoid,1950,0.02700129048445053,1,0.0312,31,32
sigmoid,2000,0.025898009433731422,1,0.0312,31,32
sigmoid,2050,0.02476116385352817,0,0.0,32,32
sigmoid,2100,0.02372197473028246,0,0.0,32,32
sigmoid,2150,0.0227356778867455,0,0.0,32,32
sigmoid,2200,0.021802043757098603,0,0.0,32,32
sigmoid,2250,0.020914247134438714,0,0.0,32,32
sigmoid,2300,0.020073791499705913,0,0.0,32,32
sigmoid,2350,0.01927269619373422,0,0.0,32,32
sigmoid,2400,0.018534054049522877,0,0.0,32,32
sigmoid,2450,0.017840626600023085,0,0.0,32,32
sigmoid,2500,0.017189000127093276,0,0.0,32,32
sigmoid,2550,0.06835785113663621,7,0.875,25,26
sigmoid,2600,0.018133670896406627,0,0.0,32,32
sigmoid,2650,0.016194851795730863,0,0.0,32,32
sigmoid,2700,0.015531870409780645,0,0.0,32,32
sigmoid,2750,0.014995426947906019,0,0.0,32,32
sigmoid,2800,0.014511303449347118,0,0.0,32,32
sigmoid,2850,0.014062170041718239,0,0.0,32,32
sigmoid,2900,0.01363877254918191,0,0.0,32,32
sigmoid,2950,0.013236153918608004,0,0.0,32,32
sigmoid,3000,0.01285908345009916,0,0.0,32,32
sigmoid,3050,0.012505267462883765,0,0.0,32,32
sigmoid,3100,0.012168551816214238,0,0.0,32,32
sigmoid,3150,0.011845017071727772,0,0.0,32,32
sigmoid,3200,0.011524217606241957,0,0.0,32,32
sigmoid,3250,0.011189563856145343,0,0.0,32,32
sigmoid,3300,0.01090073262727208,0,0.0,32,32
sigmoid,3350,0.010626077894319285,0,0.0,32,32
sigmoid,3400,0.010362926984629229,0,0.0,32,32
sigmoid,3450,0.010110193121035883,0,0.0,32,32
sigmoid,3500,0.009867127309621452,0,0.0,32,32
sigmoid,3550,0.00963312654206092,0,0.0,32,32
sigmoid,3600,0.009407674169641455,0,0.0,32,32
sigmoid,3650,0.009190313590819727,0,0.0,32,32
sigmoid,3700,0.008980633694108474,0,0.0,32,32
sigmoid,3750,0.008778259590900483,0,0.0,32,32
sigmoid,3800,0.008582846155417531,0,0.0,32,32
sigmoid,3850,0.008394073231262691,0,0.0,32,32
sigmoid,3900,0.008211641944757177,0,0.0,32,32
sigmoid,3950,0.008035271858216892,0,0.0,32,32
sigmoid,4000,0.007864698824594596,0,0.0,32,32
sigmoid,4050,0.0076996734207617655,0,0.0,32,32
sigmoid,4100,0.007539959804156694,0,0.0,32,32
sigmoid,4150,0.007385334823362909,0,0.0,32,32
sigmoid,4200,0.007235587246238253,0,0.0,32,32
sigmoid,4250,0.00709051703062366,0,0.0,32,32
sigmoid,4300,0.006949934617426716,0,0.0,32,32
sigmoid,4350,0.006813660255210174,0,0.0,32,32
sigmoid,4400,0.006681523371774344,0,0.0,32,32
sigmoid,4450,0.00655336200263124,0,0.0,32,32
sigmoid,4500,0.0064290222774149326,0,0.0,32,32
sigmoid,4550,0.006308357956857972,0,0.0,32,32
sigmoid,4600,0.006191230005813668,0,0.0,32,32
sigmoid,4650,0.0060775061825025355,0,0.0,32,32
sigmoid,4700,0.005967060622448748,0,0.0,32,32
sigmoid,4750,0.005859773400154815,0,0.0,32,32
sigmoid,4800,0.005755530064341877,0,0.0,32,32
sigmoid,4850,0.005654221161942566,0,0.0,32,32
sigmoid,4900,0.0055557417850623115,0,0.0,32,32
sigmoid,4950,0.0054599911834793385,0,0.0,32,32
sigmoid,5000,0.005366872475425336,0,0.0,32,32
sigmoid,5050,0.005276292463598187,0,0.0,32,32
sigmoid,5100,0.005188161534239913,0,0.0,32,32
sigmoid,5150,0.005102393599613261,0,0.0,32,32
sigmoid,5200,0.005018906045073707,0,0.0,32,32
sigmoid,5250,0.004937619656293661,0,0.0,32,32
sigmoid,5300,0.004858458519419594,0,0.0,32,32
sigmoid,5350,0.004781349898880008,0,0.0,32,32
sigmoid,5400,0.0047062241021023936,0,0.0,32,32
sigmoid,5450,0.004633014339737622,0,0.0,32,32
sigmoid,5500,0.0045616565872783465,0,0.0,32,32
sigmoid,5550,0.004492089451292585,0,0.0,32,32
sigmoid,5600,0.004424254041654046,0,0.0,32,32
sigmoid,5650,0.004358093850124222,0,0.0,32,32
sigmoid,5700,0.00429355463515492,0,0.0,32,32
sigmoid,5750,0.004230584312578237,0,0.0,32,32
sigmoid,5800,0.004169132851768181,0,0.0,32,32
sigmoid,5850,0.0041091521768038585,0,0.0,32,32
sigmoid,5900,0.0040505960720911924,0,0.0,32,32
sigmoid,5950,0.003993420091768597,0,0.0,32,32
sigmoid,5999,0.0039386854070644125,0,0.0,32,32
