variante,epoch,train_loss,px_max,px_mean,perfectas,leq1
bce,5450,0.0011217792494374003,0,0.0,32,32
bce,5500,0.001104743795404312,0,0.0,32,32
bce,5550,0.0010881367325390645,0,0.0,32,32
bce,5600,0.0010719432324502688,0,0.0,32,32
bce,5650,0.001056148761047336,0,0.0,32,32
bce,5700,0.0010407388283761754,0,0.0,32,32
bce,5750,0.0010256985424018804,0,0.0,32,32
bce,5800,0.0010110117969426996,0,0.0,32,32
bce,5850,0.000996659915247821,0,0.0,32,32
bce,5900,0.000982620257833677,0,0.0,32,32
bce,5950,0.1332294975702141,10,1.125,21,25
bce,5999,0.04886485575442317,3,0.2812,26,30
mse,0,0.24042248099091199,24,15.0938,0,0
mse,50,0.15167818235240052,14,7.3438,0,1
mse,100,0.12105938375567697,11,5.6875,0,4
mse,150,0.09397863662189626,8,3.9062,2,8
mse,200,0.07311395632821507,6,2.4688,4,14
mse,250,0.0583734019941476,5,1.9062,8,16
mse,300,0.04804780734823848,5,1.4688,11,20
mse,350,0.03994192788878216,5,1.0625,16,23
mse,400,0.03334659195749557,3,0.6875,17,27
mse,450,0.028131835850625085,3,0.5625,18,29
mse,500,0.02412488117096817,2,0.5,19,29
mse,550,0.02171182570535673,2,0.4062,21,30
mse,600,0.018513793143533786,2,0.3125,24,30
mse,650,0.016466673632757226,2,0.2812,25,30
mse,700,0.015083606329424097,2,0.2812,25,30
mse,750,0.014067574071302656,2,0.2812,25,30
mse,800,0.013278282649269144,2,0.2812,25,30
mse,850,0.012647371828085,2,0.2812,25,30
mse,900,0.012132912738559215,2,0.2812,25,30
mse,950,0.011706726345113043,2,0.2812,25,30
mse,1000,0.011348983125782468,2,0.2812,25,30
mse,1050,0.011045281162740317,2,0.2812,25,30
mse,1100,0.010784895269371028,2,0.2812,25,30
mse,1150,0.010559675001333547,2,0.2812,25,30
mse,1200,0.010363326956378732,2,0.2812,25,30
mse,1250,0.010190924331020089,2,0.2812,25,30
mse,1300,0.01003855850340163,2,0.2812,25,30
mse,1350,0.00990308646432999,2,0.2812,25,30
mse,1400,0.009781942089870162,2,0.2812,25,30
mse,1450,0.009672984029572954,2,0.2812,25,30
mse,1500,0.009574344396357718,2,0.2812,25,30
mse,1550,0.00948417823461075,2,0.2812,25,30
mse,1600,0.00939975669454041,2,0.2812,25,30
mse,1650,0.009308409984092072,2,0.2812,25,30
mse,1700,0.008787356591835483,2,0.25,25,31
mse,1750,0.008495805595855565,2,0.25,25,31
mse,1800,0.008379590266697295,2,0.25,25,31
mse,1850,0.008295909767958498,2,0.25,25,31
mse,1900,0.008228315464850994,2,0.25,25,31
mse,1950,0.008170647243774757,2,0.25,25,31
mse,2000,0.008119921188604315,2,0.25,25,31
mse,2050,0.008074454898113924,2,0.25,25,31
mse,2100,0.008033192173423836,2,0.25,25,31
mse,2150,0.007995414501740006,2,0.25,25,31
mse,2200,0.007960602049863945,2,0.25,25,31
mse,2250,0.007928360354613103,2,0.25,25,31
mse,2300,0.00789837879485583,2,0.25,25,31
mse,2350,0.007870405619842341,2,0.25,25,31
mse,2400,0.00784423213780758,2,0.25,25,31
mse,2450,0.007819682241943208,2,0.25,25,31
mse,2500,0.007796605192018543,2,0.25,25,31
mse,2550,0.0077748704648569235,2,0.25,25,31
mse,2600,0.007754363968591931,2,0.25,25,31
mse,2650,0.007734985185903956,2,0.25,25,31
mse,2700,0.007716644968903684,2,0.25,25,31
mse,2750,0.007699263803274985,2,0.25,25,31
mse,2800,0.007682770418356985,2,0.25,25,31
mse,2850,0.007667100657654677,2,0.25,25,31
mse,2900,0.007652196549108752,2,0.25,25,31
mse,2950,0.007638005531170308,2,0.25,25,31
mse,3000,0.007624479802222582,2,0.25,25,31
mse,3050,0.007611575768960892,2,0.25,25,31
mse,3100,0.0075992535751116955,2,0.25,25,31
mse,3150,0.007587476696069749,2,0.25,25,31
mse,3200,0.007576211588135731,2,0.25,25,31
mse,3250,0.007565427679927564,2,0.25,25,31
mse,3300,0.03717985692977591,7,1.375,16,21
mse,3350,0.010984998367901566,3,0.3125,25,30
mse,3400,0.009964567502622486,3,0.3125,25,30
mse,3450,0.009756993523286,3,0.3125,25,30
mse,3500,0.009620050591154304,3,0.3125,25,30
mse,3550,0.00892825149569809,2,0.2812,25,30
mse,3600,0.008716000183539619,2,0.2812,25,30
mse,3650,0.008643398459020233,2,0.2812,25,30
mse,3700,0.00859637306408225,2,0.2812,25,30
mse,3750,0.008561367571950631,2,0.2812,25,30
mse,3800,0.008533440419863068,2,0.2812,25,30
mse,3850,0.008510167074446812,2,0.2812,25,30
mse,3900,0.008490183230587658,2,0.2812,25,30
mse,3950,0.00847265080434208,2,0.2812,25,30
mse,4000,0.008457019909456258,2,0.2812,25,30
mse,4050,0.008442910589822725,2,0.2812,25,30
mse,4100,0.008430049384424595,2,0.2812,25,30
mse,4150,0.008418233029643906,2,0.2812,25,30
mse,4200,0.008407306342636705,2,0.2812,25,30
mse,4250,0.008397147838267876,2,0.2812,25,30
mse,4300,0.008387659880186167,2,0.2812,25,30
mse,4350,0.008378761966516155,2,0.2812,25,30
mse,4400,0.008370386510614964,2,0.2812,25,30
mse,4450,0.008362476387838973,2,0.2812,25,30
mse,4500,0.00835498332151531,2,0.2812,25,30
mse,4550,0.008347866478265135,2,0.2812,25,30
mse,4600,0.008341091138786234,2,0.2812,25,30
mse,4650,0.008334627533440041,2,0.2812,25,30
mse,4700,0.008328449902049208,2,0.2812,25,30
mse,4750,0.008322535764217966,2,0.2812,25,30
mse,4800,0.008316865355781073,2,0.2812,25,30
mse,4850,0.008311421187966479,2,0.2812,25,30
