variante,epoch,train_loss,px_max,px_mean,perfectas,leq1
latente=1,0,0.6661764401385056,24,13.125,0,0
latente=1,50,0.4972863972912081,17,8.875,0,0
latente=1,100,0.4398327860042914,13,7.375,1,2
latente=1,150,0.3947512517038415,14,6.5312,2,2
latente=1,200,0.36526830837322277,12,5.9062,2,2
latente=1,250,0.34584899566337074,14,5.7812,1,3
latente=1,300,0.3248463564563547,12,5.4375,1,4
latente=1,350,0.30638352487958015,12,5.0938,1,5
latente=1,400,0.2907141832169244,11,4.7812,2,5
latente=1,450,0.27393843492244574,12,4.375,2,6
latente=1,500,0.25898522330995366,10,3.7188,4,8
latente=1,550,0.25662251986554246,11,4.0,4,9
latente=1,600,0.2370992536565955,9,3.375,4,10
latente=1,650,0.23570000442817957,10,3.7812,6,10
latente=1,700,0.22814048553148147,9,3.6562,6,10
latente=1,750,0.21494766415276523,7,3.0938,6,11
latente=1,800,0.2095781476837667,8,2.9062,7,12
latente=1,850,0.20573831706877865,9,3.0,7,12
latente=1,900,0.19584603629165684,7,2.875,7,13
latente=1,950,0.19224855550055234,10,2.9062,8,14
latente=1,1000,0.19014324577706196,9,2.75,9,15
latente=1,1050,0.1902042011879565,10,3.0,9,15
latente=1,1100,0.17747291410887164,8,2.5625,10,15
latente=1,1150,0.175796691280681,9,2.4688,9,16
latente=1,1200,0.17639786129493393,9,2.5938,10,15
latente=1,1250,0.16858106458176875,8,2.5,9,16
latente=1,1300,0.16552688892946485,8,2.4688,10,16
latente=1,1350,0.17010928700881642,11,2.7188,10,15
latente=1,1400,0.16175462411934372,8,2.4375,9,16
latente=1,1450,0.1581849999605688,8,2.375,9,16
latente=1,1500,0.15745866461209743,9,2.4375,9,15
latente=1,1550,0.15594911661219155,11,2.3125,8,17
latente=1,1600,0.14828461833280554,8,1.875,10,18
latente=1,1650,0.15154918945486068,8,2.125,10,20
latente=1,1700,0.14288981343706278,8,1.8438,10,19
latente=1,1750,0.140806829102564,8,1.9375,9,18
latente=1,1800,0.14404807166565262,8,2.0,10,20
latente=1,1850,0.13703780006486535,8,1.9062,9,19
latente=1,1900,0.1380944492164613,8,1.9688,9,19
latente=1,1950,0.13420284725129553,8,1.8125,10,19
latente=1,2000,0.1319984027270713,8,1.75,9,20
latente=1,2050,0.13722673156192522,8,2.0938,10,18
latente=1,2100,0.1298651346379208,9,1.75,10,20
latente=1,2150,0.12839376247071038,8,1.7812,9,20
latente=1,2200,0.13455846656382162,8,2.0625,11,18
latente=1,2250,0.1264330753580508,8,1.75,10,20
latente=1,2300,0.12569462482887309,8,1.7812,10,20
latente=1,2350,0.13009559423586836,9,2.0,10,20
latente=1,2400,0.12360303743859491,8,1.7188,11,20
latente=1,2450,0.12254648268349823,8,1.7188,11,20
latente=1,2500,0.12408903982493288,9,1.7812,11,20
latente=1,2550,0.12095657582450604,8,1.7188,11,20
latente=1,2600,0.12031525797327224,8,1.625,12,20
latente=1,2650,0.12044994733105424,8,1.6875,11,21
latente=1,2700,0.11856824747599869,8,1.6562,12,21
latente=1,2750,0.12043858073513959,9,1.75,12,21
latente=1,2800,0.12012015467794347,9,1.6875,12,21
latente=1,2850,0.11587609519823884,8,1.5625,13,21
latente=1,2900,0.11465154710056666,8,1.5625,13,21
latente=1,2950,0.11343424697424864,8,1.5938,13,21
latente=1,3000,0.12695204037067284,10,2.0312,14,21
latente=1,3050,0.11233385895408377,8,1.5625,14,21
latente=1,3100,0.11067240140231933,8,1.5625,14,21
latente=1,3150,0.10964828574005514,8,1.5938,13,21
latente=1,3200,0.11194283012127398,9,1.6875,13,21
latente=1,3250,0.10843853991792078,8,1.5625,14,21
latente=1,3300,0.10757929410611963,8,1.5625,14,21
latente=1,3350,0.10882708504013455,9,1.5938,14,21
latente=1,3400,0.10988169214946497,9,1.6875,14,20
latente=1,3450,0.10647413341165911,8,1.5625,14,21
latente=1,3500,0.10581209639113617,8,1.5312,14,21
latente=1,3550,0.1052744374965326,8,1.5312,14,21
latente=1,3600,0.10477901048533578,8,1.5312,14,21
latente=1,3650,0.10431153816695962,8,1.5312,14,21
latente=1,3700,0.10386536681828076,8,1.5312,14,21
latente=1,3750,0.10343660205902512,9,1.5625,14,21
latente=1,3800,0.10302269843155117,9,1.5625,14,21
latente=1,3850,0.14077706218666378,11,2.5938,10,14
latente=1,3900,0.1047119586130722,9,1.5312,14,21
latente=1,3950,0.10284711372433683,8,1.5312,14,21
latente=1,4000,0.10235138028051963,8,1.5312,14,21
