variante,epoch,train_loss,px_max,px_mean,perfectas,leq1
sgd(0.5),2350,0.26606859547816253,7,3.9688,1,3
sgd(0.5),2400,0.26267983981949555,7,3.9375,1,3
sgd(0.5),2450,0.25938155056240586,7,3.75,1,6
sgd(0.5),2500,0.25617259080957105,7,3.6562,1,6
sgd(0.5),2550,0.2530528053142691,7,3.625,1,5
sgd(0.5),2600,0.2500220902060979,7,3.5625,1,5
sgd(0.5),2650,0.24707729804432396,7,3.4688,1,5
sgd(0.5),2700,0.2442069941042436,7,3.4375,1,5
sgd(0.5),2750,0.2413945098471834,7,3.4688,1,5
sgd(0.5),2800,0.23863622521535782,6,3.3438,1,6
sgd(0.5),2850,0.23593708391893153,6,3.2812,1,8
sgd(0.5),2900,0.23329783305417995,6,3.2188,2,9
sgd(0.5),2950,0.23071847676792673,6,3.1875,2,9
sgd(0.5),3000,0.22819822017667896,6,3.125,2,9
sgd(0.5),3050,0.2257358897738912,6,2.875,2,9
sgd(0.5),3100,0.2233311492741357,6,2.8125,2,9
sgd(0.5),3150,0.2209824777532417,6,2.75,3,10
sgd(0.5),3200,0.2186895513439157,6,2.6875,3,10
sgd(0.5),3250,0.21644976894230236,6,2.5625,3,11
sgd(0.5),3300,0.2142625178911935,6,2.5312,4,11
sgd(0.5),3350,0.21212240327635815,6,2.4688,4,12
sgd(0.5),3400,0.2100311728067274,5,2.4062,4,13
sgd(0.5),3450,0.20799675060490733,5,2.4062,4,13
sgd(0.5),3500,0.20593155266440383,5,2.4062,4,13
sgd(0.5),3550,0.20395227523753653,5,2.4062,4,13
sgd(0.5),3600,0.20495343554386253,5,2.4688,4,10
sgd(0.5),3650,0.19986524437905387,5,2.3125,4,13
sgd(0.5),3700,0.19817688066614117,5,2.2812,4,14
sgd(0.5),3750,0.1963728998947052,5,2.2188,5,15
sgd(0.5),3800,0.19463673053340022,5,2.1875,5,15
sgd(0.5),3850,0.19294027876670827,5,2.2188,5,14
sgd(0.5),3900,0.1912599758490447,5,2.125,8,14
sgd(0.5),3950,0.18959230583097617,5,2.125,8,14
sgd(0.5),4000,0.18794147094802593,5,2.1562,8,13
sgd(0.5),4050,0.18631013950829775,5,2.1562,8,13
sgd(0.5),4100,0.18469954942791245,4,2.125,8,13
sgd(0.5),4150,0.18311076978197716,4,2.0625,8,13
sgd(0.5),4200,0.1815451075298911,4,2.0625,8,13
sgd(0.5),4250,0.1800030554345106,4,2.0,8,13
sgd(0.5),4300,0.17848303454078496,4,2.0312,7,13
sgd(0.5),4350,0.1769825019612825,4,2.0,8,13
sgd(0.5),4400,0.17549761067991437,4,1.9375,8,13
sgd(0.5),4450,0.17402175205995332,4,1.8438,8,15
sgd(0.5),4500,0.17255530412140788,4,1.7812,9,15
sgd(0.5),4550,0.1711259791410794,4,1.7188,9,15
sgd(0.5),4600,0.17042926624690666,5,1.75,10,15
sgd(0.5),4650,0.16976726154279864,4,1.7188,10,15
sgd(0.5),4700,0.1666852663176086,4,1.6875,10,16
sgd(0.5),4750,0.16506590517061692,4,1.6875,10,16
sgd(0.5),4800,0.1640078333282495,4,1.6562,11,16
sgd(0.5),4850,0.1631214285596127,5,1.6875,11,16
sgd(0.5),4900,0.16172327201421194,5,1.6562,11,16
sgd(0.5),4950,0.16041195804945402,5,1.6562,11,16
sgd(0.5),5000,0.15913154356319376,5,1.6562,11,16
sgd(0.5),5050,0.15787178064822927,5,1.5938,11,16
sgd(0.5),5100,0.15662916975552943,5,1.5938,11,16
sgd(0.5),5150,0.1554022038986827,5,1.5938,11,16
sgd(0.5),5200,0.1541902405913453,5,1.5625,11,16
sgd(0.5),5250,0.15299304874708203,5,1.5312,11,16
sgd(0.5),5300,0.1518105845597148,5,1.5,11,16
sgd(0.5),5350,0.15064287270091842,5,1.5,11,16
sgd(0.5),5400,0.1494899441609151,5,1.5,11,16
sgd(0.5),5450,0.14835180655279184,5,1.4688,11,16
sgd(0.5),5500,0.14722843287362652,5,1.4688,11,16
sgd(0.5),5550,0.14611976007272132,5,1.4688,11,16
sgd(0.5),5600,0.1450256921369157,5,1.4688,11,16
sgd(0.5),5650,0.14394610466307287,5,1.4688,11,16
sgd(0.5),5700,0.142880849404737,5,1.375,12,17
sgd(0.5),5750,0.14182975826418862,5,1.375,12,17
sgd(0.5),5800,0.14079264681922354,5,1.3438,12,17
sgd(0.5),5850,0.13976931786963867,5,1.3438,12,17
sgd(0.5),5900,0.13875956577670345,5,1.3438,12,17
sgd(0.5),5950,0.1377631826035531,5,1.3438,12,17
sgd(0.5),5999,0.13674560838291727,5,1.4062,10,17
momentum(0.1),0,0.6909554933584608,21,16.1875,0,0
momentum(0.1),50,0.5547975061847603,19,9.4375,0,0
momentum(0.1),100,0.5108860413425523,16,8.75,0,0
momentum(0.1),150,0.4876827415166605,13,7.9062,0,0
momentum(0.1),200,0.46856859358239666,14,7.8438,0,0
momentum(0.1),250,0.45075086993653035,14,7.5625,0,0
momentum(0.1),300,0.4360353575436317,15,7.3438,0,1
momentum(0.1),350,0.4234551535300124,16,7.25,0,0
momentum(0.1),400,0.41101453119143627,15,6.75,0,0
momentum(0.1),450,0.3993182877524113,15,6.5312,0,1
momentum(0.1),500,0.38845530689881286,15,6.2812,0,1
momentum(0.1),550,0.37822509896980583,15,6.0938,1,1
momentum(0.1),600,0.3686681036062464,12,5.8125,1,1
momentum(0.1),650,0.3596943493320527,11,5.5,1,1
momentum(0.1),700,0.3511554371300882,11,5.2188,1,2
momentum(0.1),750,0.34292169071735806,10,5.0938,1,2
momentum(0.1),800,0.3348916594833792,9,5.0,1,2
momentum(0.1),850,0.3269897981536059,9,4.6562,1,3
momentum(0.1),900,0.3191181617635889,10,4.5938,1,3
momentum(0.1),950,0.3110258623388674,10,4.5625,1,3
momentum(0.1),1000,0.3028415924261658,10,4.5,1,4
momentum(0.1),1050,0.29487133121943043,10,4.4062,1,4
momentum(0.1),1100,0.2870689922758146,9,4.2188,1,4
momentum(0.1),1150,0.2794606064152126,8,4.0625,1,5
momentum(0.1),1200,0.27207869437263743,8,4.0312,1,6
momentum(0.1),1250,0.26495616105208203,8,3.9062,1,6
momentum(0.1),1300,0.2581256732336984,8,3.8438,0,6
momentum(0.1),1350,0.25161321876096876,7,3.7812,0,7
momentum(0.1),1400,0.24542956674165203,7,3.7188,0,7
momentum(0.1),1450,0.23956919623238784,7,3.5625,2,7
momentum(0.1),1500,0.2340156928813013,7,3.5312,2,7
momentum(0.1),1550,0.22874768515058555,7,3.4062,2,8
momentum(0.1),1600,0.22374281183216632,8,3.25,2,9
momentum(0.1),1650,0.2189798796765919,8,3.0312,2,10
momentum(0.1),1700,0.21443984490369183,7,2.9688,3,10
momentum(0.1),1750,0.2101059394219677,7,2.875,4,11
momentum(0.1),1800,0.20596314234479993,7,2.8125,4,11
momentum(0.1),1850,0.2019974813067154,7,2.6562,6,13
momentum(0.1),1900,0.1981956317872163,6,2.5625,6,13
momentum(0.1),1950,0.19454485583223452,6,2.5312,6,13
momentum(0.1),2000,0.1910330982625113,6,2.5,6,13
momentum(0.1),2050,0.18764912362176672,6,2.4062,6,13
momentum(0.1),2100,0.1843826593341641,6,2.4062,6,13
momentum(0.1),2150,0.18122450074818997,6,2.25,7,13
momentum(0.1),2200,0.17816649821951244,5,2.125,8,13
momentum(0.1),2250,0.17520140043276744,5,2.0312,8,14
momentum(0.1),2300,0.17232264030773028,5,1.9062,10,15
momentum(0.1),2350,0.16952415989665326,5,1.8438,10,16
momentum(0.1),2400,0.16680033333135444,5,1.8125,10,16
momentum(0.1),2450,0.16414620933641855,5,1.7188,11,16
momentum(0.1),2500,0.16155799591663406,5,1.6875,11,16
momentum(0.1),2550,0.15903269013427387,5,1.6875,10,16
momentum(0.1),2600,0.1565674704197014,5,1.625,10,16
momentum(0.1),2650,0.15415970492072034,5,1.5938,10,16
momentum(0.1),2700,0.15180707179680925,5,1.5,11,16
momentum(0.1),2750,0.14950757832793046,5,1.4375,11,16
momentum(0.1),2800,0.14725950422912923,4,1.4062,11,16
momentum(0.1),2850,0.14506130850971757,4,1.4375,11,15
momentum(0.1),2900,0.14291151925700515,4,1.375,11,15
momentum(0.1),2950,0.14080857540094474,4,1.375,11,15
momentum(0.1),3000,0.1387503420380101,4,1.3125,12,15
momentum(0.1),3050,0.13672814742551564,4,1.3125,12,15
momentum(0.1),3100,0.13460814111630381,4,1.3125,12,15
momentum(0.1),3150,0.1325850684276834,4,1.2812,12,15
momentum(0.1),3200,0.13062939076837016,4,1.2188,13,16
momentum(0.1),3250,0.1287272638051988,4,1.2188,13,16
momentum(0.1),3300,0.12687481221076607,4,1.1875,13,17
momentum(0.1),3350,0.12506994029176066,4,1.1562,13,17
momentum(0.1),3400,0.1233108625247357,4,1.0625,14,19
momentum(0.1),3450,0.12159573661556873,4,1.0,14,20
momentum(0.1),3500,0.11992270035452048,4,1.0,14,20
momentum(0.1),3550,0.11829006486672777,4,0.9062,14,23
momentum(0.1),3600,0.11669631885132675,4,0.9062,14,23
momentum(0.1),3650,0.11514004113997382,4,0.875,14,24
momentum(0.1),3700,0.113619887439315,4,0.8125,15,25
momentum(0.1),3750,0.11213458445261185,4,0.8125,15,25
momentum(0.1),3800,0.11068292637647162,4,0.8125,15,25
momentum(0.1),3850,0.1092637705046547,4,0.8125,15,25
momentum(0.1),3900,0.10787603265275716,4,0.7812,16,25
momentum(0.1),3950,0.10651868297275469,4,0.7812,16,25
momentum(0.1),4000,0.10519074226603735,4,0.75,16,26
momentum(0.1),4050,0.10389127868683373,4,0.6562,18,27
momentum(0.1),4100,0.1026194046542721,4,0.625,18,28
momentum(0.1),4150,0.10137427377655236,3,0.5312,20,28
momentum(0.1),4200,0.10015507758674817,2,0.5,20,28
momentum(0.1),4250,0.09896104185975438,2,0.5,20,28
momentum(0.1),4300,0.09779142217128725,2,0.4375,22,28
momentum(0.1),4350,0.09664549806051578,2,0.4062,23,28
momentum(0.1),4400,0.0955225643762714,2,0.3438,24,29
momentum(0.1),4450,0.09442191623883255,2,0.3438,24,29
momentum(0.1),4500,0.0933428173869137,2,0.3438,24,29
momentum(0.1),4550,0.09228441686619378,2,0.2812,25,30
momentum(0.1),4600,0.09124545965605593,2,0.2812,25,30
momentum(0.1),4650,0.09022283533293088,2,0.2812,25,30
momentum(0.1),4700,0.08920296658047028,2,0.2188,26,31
momentum(0.1),4750,0.08817763079240022,2,0.1875,27,31
momentum(0.1),4800,0.08717532313459404,2,0.1562,28,31
momentum(0.1),4850,0.08619632682348484,2,0.1562,28,31
momentum(0.1),4900,0.08523976161637142,2,0.1562,28,31
momentum(0.1),4950,0.08430447543347917,2,0.1562,28,31
momentum(0.1),5000,0.08338929704345084,2,0.1562,28,31
momentum(0.1),5050,0.08249315581502789,1,0.125,28,32
momentum(0.1),5100,0.08161512892247846,1,0.125,28,32
momentum(0.1),5150,0.08075445234952332,1,0.0938,29,32
momentum(0.1),5200,0.07991050493419466,1,0.0938,29,32
momentum(0.1),5250,0.07908277050201584,1,0.0938,29,32
momentum(0.1),5300,0.07827079576463647,1,0.0938,29,32
momentum(0.1),5350,0.07747416091777468,1,0.0938,29,32
momentum(0.1),5400,0.07669246531003769,1,0.0938,29,32
momentum(0.1),5450,0.07592532218758452,1,0.0938,29,32
momentum(0.1),5500,0.07517235712126086,1,0.0938,29,32
momentum(0.1),5550,0.07443320748436892,1,0.0938,29,32
momentum(0.1),5600,0.07370752208677452,1,0.0938,29,32
momentum(0.1),5650,0.07299496076824216,1,0.0938,29,32
momentum(0.1),5700,0.07229519395458592,1,0.0938,29,32
momentum(0.1),5750,0.07160790221082952,1,0.0938,29,32
momentum(0.1),5800,0.07093277581473365,1,0.0938,29,32
momentum(0.1),5850,0.07026951436049908,1,0.0938,29,32
momentum(0.1),5900,0.06961782639393792,1,0.0938,29,32
momentum(0.1),5950,0.06897742907636573,1,0.0938,29,32
momentum(0.1),5999,0.06836052927606698,1,0.0625,30,32
adam(0.01),0,0.6730575087755672,24,14.9688,0,0
adam(0.01),50,0.44816732577531326,12,7.7188,0,0
adam(0.01),100,0.3562941725024513,11,5.875,0,1
adam(0.01),150,0.2879327761251421,9,4.25,2,5
adam(0.01),200,0.22837542780105474,9,3.0312,5,10
adam(0.01),250,0.18497044634560872,8,2.3125,8,17
adam(0.01),300,0.15304269808202275,7,1.5938,14,19
adam(0.01),350,0.12426827889269261,7,1.0625,15,24
adam(0.01),400,0.0983406174453609,7,0.5938,22,28
adam(0.01),450,0.08154850856922417,4,0.4062,26,28
adam(0.01),500,0.07041259663636942,5,0.3438,27,29
adam(0.01),550,0.05993193595272496,4,0.2812,28,29
adam(0.01),600,0.05253156255947957,2,0.1875,28,30
adam(0.01),650,0.04590575768836804,2,0.125,29,31
adam(0.01),700,0.04043087922475295,2,0.0938,30,31
adam(0.01),750,0.03585501080265107,2,0.0625,31,31
adam(0.01),800,0.03188863028161086,2,0.0625,31,31
adam(0.01),850,0.028929341446931087,2,0.0625,31,31
adam(0.01),900,0.03173136374314705,1,0.0625,30,32
adam(0.01),950,0.024212697736294586,2,0.0625,31,31
adam(0.01),1000,0.021922170525942246,0,0.0,32,32
adam(0.01),1050,0.01994516706645427,0,0.0,32,32
adam(0.01),1100,0.018211344128153183,0,0.0,32,32
adam(0.01),1150,0.01672755786564432,0,0.0,32,32
adam(0.01),1200,0.015438976969242277,0,0.0,32,32
adam(0.01),1250,0.014311251844217976,0,0.0,32,32
adam(0.01),1300,0.013317544619511694,0,0.0,32,32
adam(0.01),1350,0.012436005701423723,0,0.0,32,32
adam(0.01),1400,0.011648970634113269,0,0.0,32,32
adam(0.01),1450,0.010942189211745773,0,0.0,32,32
adam(0.01),1500,0.01030414510516886,0,0.0,32,32
adam(0.01),1550,0.009725467642842659,0,0.0,32,32
adam(0.01),1600,0.009198453205153157,0,0.0,32,32
adam(0.01),1650,0.008716698502345903,0,0.0,32,32
adam(0.01),1700,0.008274826742788406,0,0.0,32,32
adam(0.01),1750,0.007868282880955589,0,0.0,32,32
adam(0.01),1800,0.0074931783733664424,0,0.0,32,32
adam(0.01),1850,0.007146171435475736,0,0.0,32,32
adam(0.01),1900,0.006824373164837495,0,0.0,32,32
adam(0.01),1950,0.006525272894866527,0,0.0,32,32
adam(0.01),2000,0.006246678127506071,0,0.0,32,32
adam(0.01),2050,0.0059866657090985485,0,0.0,32,32
adam(0.01),2100,0.005743541803161784,0,0.0,32,32
adam(0.01),2150,0.0055158088296544715,0,0.0,32,32
adam(0.01),2200,0.005302137977486621,0,0.0,32,32
adam(0.01),2250,0.005101346214474766,0,0.0,32,32
adam(0.01),2300,0.004912376954074759,0,0.0,32,32
adam(0.01),2350,0.004734283715325811,0,0.0,32,32
adam(0.01),2400,0.0045662162477195095,0,0.0,32,32
adam(0.01),2450,0.004407408697249631,0,0.0,32,32
adam(0.01),2500,0.00425716947149321,0,0.0,32,32
adam(0.01),2550,0.0041148725257902944,0,0.0,32,32
adam(0.01),2600,0.003979949843498947,0,0.0,32,32
adam(0.01),2650,0.003851884923927802,0,0.0,32,32
adam(0.01),2700,0.0037302071241557245,0,0.0,32,32
adam(0.01),2750,0.0036144867272546724,0,0.0,32,32
adam(0.01),2800,0.0035043306307693013,0,0.0,32,32
adam(0.01),2850,0.003399378566690969,0,0.0,32,32
adam(0.01),2900,0.0032992997783951664,0,0.0,32,32
adam(0.01),2950,0.003203790091709844,0,0.0,32,32
adam(0.01),3000,0.0031125693269430203,0,0.0,32,32
adam(0.01),3050,0.003025379006705995,0,0.0,32,32
adam(0.01),3100,0.0029419803210265242,0,0.0,32,32
adam(0.01),3150,0.0028621523168026455,0,0.0,32,32
adam(0.01),3200,0.0027856902832910408,0,0.0,32,32
adam(0.01),3250,0.002712404309228062,0,0.0,32,32
adam(0.01),3300,0.0026421179904839096,0,0.0,32,32
adam(0.01),3350,0.002574667269985888,0,0.0,32,32
adam(0.01),3400,0.0025098993941285444,0,0.0,32,32
adam(0.01),3450,0.002447671972084963,0,0.0,32,32
adam(0.01),3500,0.0023878521263660207,0,0.0,32,32
adam(0.01),3550,0.002330315724608839,0,0.0,32,32
adam(0.01),3600,0.0022749466838945776,0,0.0,32,32
adam(0.01),3650,0.002221636339921432,0,0.0,32,32
adam(0.01),3700,0.002170282874190916,0,0.0,32,32
adam(0.01),3750,0.0021207907930994,0,0.0,32,32
adam(0.01),3800,0.0020730704535155344,0,0.0,32,32
adam(0.01),3850,0.0020270376300578707,0,0.0,32,32
adam(0.01),3900,0.00198261311985615,0,0.0,32,32
adam(0.01),3950,0.0019397223810686595,0,0.0,32,32
adam(0.01),4000,0.0018982952018498794,0,0.0,32,32
adam(0.01),4050,0.0018582653968286405,0,0.0,32,32
adam(0.01),4100,0.0018195705284762482,0,0.0,32,32
adam(0.01),4150,0.0017821516510252212,0,0.0,32,32
adam(0.01),4200,0.00174595307484904,0,0.0,32,32
adam(0.01),4250,0.0017109221494294676,0,0.0,32,32
adam(0.01),4300,0.0016770090632331842,0,0.0,32,32
adam(0.01),4350,0.001644166658990215,0,0.0,32,32
adam(0.01),4400,0.0016123502630159374,0,0.0,32,32
adam(0.01),4450,0.001581517527355555,0,0.0,32,32
adam(0.01),4500,0.0015516282836460305,0,0.0,32,32
adam(0.01),4550,0.0015226444076984092,0,0.0,32,32
adam(0.01),4600,0.0014945296938962418,0,0.0,32,32
adam(0.01),4650,0.0014672497385908507,0,0.0,32,32
adam(0.01),4700,0.001440771831747611,0,0.0,32,32
adam(0.01),4750,0.0014150648561643221,0,0.0,32,32
adam(0.01),4800,0.001390099193641028,0,0.0,32,32
adam(0.01),4850,0.0013658466375322939,0,0.0,32,32
adam(0.01),4900,0.0013422803111567327,0,0.0,32,32
adam(0.01),4950,0.0013193745915759645,0,0.0,32,32
adam(0.01),5000,0.0012971050382848232,0,0.0,32,32
adam(0.01),5050,0.001275448326374192,0,0.0,32,32
adam(0.01),5100,0.001254382183737162,0,0.0,32,32
adam(0.01),5150,0.0012338853318799054,0,0.0,32,32
adam(0.01),5200,0.0012139374298664055,0,0.0,32,32
adam(0.01),5250,0.001194519020853575,0,0.0,32,32
adam(0.01),5300,0.0011756114805355684,0,0.0,32,32
adam(0.01),5350,0.0011571969665636413,0,0.0,32,32
adam(0.01),5400,0.0011392583675514949,0,0.0,32,32
adam(0.01),5450,0.0011217792494374003,0,0.0,32,32
adam(0.01),5500,0.001104743795404312,0,0.0,32,32
adam(0.01),5550,0.0010881367325390645,0,0.0,32,32
adam(0.01),5600,0.0010719432324502688,0,0.0,32,32
adam(0.01),5650,0.001056148761047336,0,0.0,32,32
adam(0.01),5700,0.0010407388283761754,0,0.0,32,32
adam(0.01),5750,0.0010256985424018804,0,0.0,32,32
adam(0.01),5800,0.0010110117969426996,0,0.0,32,32
adam(0.01),5850,0.000996659915247821,0,0.0,32,32
adam(0.01),5900,0.000982620257833677,0,0.0,32,32
adam(0.01),5950,0.1332294975702141,10,1.125,21,25
adam(0.01),5999,0.04886485575442317,3,0.2812,26,30
